time,Artifact,OS,Architecture,MajorVersion,MinorVersion,BuildNr,count
1440547200000,Installer,Linux,64 bit,1.6,2,65,0
1440633600000,Installer,Linux,64 bit,1.6,2,65,0
1440720000000,Installer,Linux,64 bit,1.6,2,65,0
1440806400000,Installer,Linux,64 bit,1.6,2,65,0
1440892800000,Installer,Linux,64 bit,1.6,2,65,0
1440979200000,Installer,Linux,64 bit,1.6,2,65,0
1438387200000,Installer,Windows,64 bit,1.6,2,65,0
1438473600000,Installer,Windows,64 bit,1.6,2,65,0
1438560000000,Installer,Windows,64 bit,1.6,2,65,0
1438646400000,Installer,Windows,64 bit,1.6,2,65,0
1438732800000,Installer,Windows,64 bit,1.6,2,65,0
1438819200000,Installer,Windows,64 bit,1.6,2,65,0
1438905600000,Installer,Windows,64 bit,1.6,2,65,0
1438992000000,Installer,Windows,64 bit,1.6,2,65,0
1439078400000,Installer,Windows,64 bit,1.6,2,65,0
1439164800000,Installer,Windows,64 bit,1.6,2,65,0
1439251200000,Installer,Windows,64 bit,1.6,2,65,0
1439337600000,Installer,Windows,64 bit,1.6,2,65,0
1439424000000,Installer,Windows,64 bit,1.6,2,65,0
1439510400000,Installer,Windows,64 bit,1.6,2,65,0
1439596800000,Installer,Windows,64 bit,1.6,2,65,0
1439683200000,Installer,Windows,64 bit,1.6,2,65,0
1439769600000,Installer,Windows,64 bit,1.6,2,65,0
1439856000000,Installer,Windows,64 bit,1.6,2,65,0
1439942400000,Installer,Windows,64 bit,1.6,2,65,0
1440028800000,Installer,Windows,64 bit,1.6,2,65,0
1440115200000,Installer,Windows,64 bit,1.6,2,65,0
1440201600000,Installer,Windows,64 bit,1.6,2,65,0
1440288000000,Installer,Windows,64 bit,1.6,2,65,0
1440374400000,Installer,Windows,64 bit,1.6,2,65,1
1440460800000,Installer,Windows,64 bit,1.6,2,65,0
1440547200000,Installer,Windows,64 bit,1.6,2,65,0
1440633600000,Installer,Windows,64 bit,1.6,2,65,0
1440720000000,Installer,Windows,64 bit,1.6,2,65,0
1440806400000,Installer,Windows,64 bit,1.6,2,65,0
1440892800000,Installer,Windows,64 bit,1.6,2,65,0
1440979200000,Installer,Windows,64 bit,1.6,2,65,0
1438387200000,Agent,undefined,undefined,1.6,3,68,2
1438473600000,Agent,undefined,undefined,1.6,3,68,2
1438560000000,Agent,undefined,undefined,1.6,3,68,2
1438646400000,Agent,undefined,undefined,1.6,3,68,2
1438732800000,Agent,undefined,undefined,1.6,3,68,2
1438819200000,Agent,undefined,undefined,1.6,3,68,2
1438905600000,Agent,undefined,undefined,1.6,3,68,2
1438992000000,Agent,undefined,undefined,1.6,3,68,2
1439078400000,Agent,undefined,undefined,1.6,3,68,2
1439164800000,Agent,undefined,undefined,1.6,3,68,2
1439251200000,Agent,undefined,undefined,1.6,3,68,2
1439337600000,Agent,undefined,undefined,1.6,3,68,2
1439424000000,Agent,undefined,undefined,1.6,3,68,2
1439510400000,Agent,undefined,undefined,1.6,3,68,2
1439596800000,Agent,undefined,undefined,1.6,3,68,2
1439683200000,Agent,undefined,undefined,1.6,3,68,2
1439769600000,Agent,undefined,undefined,1.6,3,68,2
1439856000000,Agent,undefined,undefined,1.6,3,68,2
1439942400000,Agent,undefined,undefined,1.6,3,68,2
1440028800000,Agent,undefined,undefined,1.6,3,68,2
1440115200000,Agent,undefined,undefined,1.6,3,68,2
1440201600000,Agent,undefined,undefined,1.6,3,68,2
1440288000000,Agent,undefined,undefined,1.6,3,68,2
1440374400000,Agent,undefined,undefined,1.6,3,68,2
1440460800000,Agent,undefined,undefined,1.6,3,68,1
1440547200000,Agent,undefined,undefined,1.6,3,68,2
1440633600000,Agent,undefined,undefined,1.6,3,68,2
1440720000000,Agent,undefined,undefined,1.6,3,68,2
1440806400000,Agent,undefined,undefined,1.6,3,68,2
1440892800000,Agent,undefined,undefined,1.6,3,68,2
1440979200000,Agent,undefined,undefined,1.6,3,68,2
1438387200000,CMR,Linux,64 bit,1.6,3,68,0
1438473600000,CMR,Linux,64 bit,1.6,3,68,1
1438560000000,CMR,Linux,64 bit,1.6,3,68,0
1438646400000,CMR,Linux,64 bit,1.6,3,68,0
1438732800000,CMR,Linux,64 bit,1.6,3,68,0
1438819200000,CMR,Linux,64 bit,1.6,3,68,0
1438905600000,CMR,Linux,64 bit,1.6,3,68,0
1438992000000,CMR,Linux,64 bit,1.6,3,68,0
1439078400000,CMR,Linux,64 bit,1.6,3,68,0
1439164800000,CMR,Linux,64 bit,1.6,3,68,0
1439251200000,CMR,Linux,64 bit,1.6,3,68,1
1439337600000,CMR,Linux,64 bit,1.6,3,68,0
1439424000000,CMR,Linux,64 bit,1.6,3,68,0
1439510400000,CMR,Linux,64 bit,1.6,3,68,0
1439596800000,CMR,Linux,64 bit,1.6,3,68,0
1439683200000,CMR,Linux,64 bit,1.6,3,68,0
1439769600000,CMR,Linux,64 bit,1.6,3,68,0
1439856000000,CMR,Linux,64 bit,1.6,3,68,0
1439942400000,CMR,Linux,64 bit,1.6,3,68,0
1440028800000,CMR,Linux,64 bit,1.6,3,68,0
1440115200000,CMR,Linux,64 bit,1.6,3,68,0
1440201600000,CMR,Linux,64 bit,1.6,3,68,0
1440288000000,CMR,Linux,64 bit,1.6,3,68,0
1440374400000,CMR,Linux,64 bit,1.6,3,68,0
1440460800000,CMR,Linux,64 bit,1.6,3,68,0
1440547200000,CMR,Linux,64 bit,1.6,3,68,0
1440633600000,CMR,Linux,64 bit,1.6,3,68,0
1440720000000,CMR,Linux,64 bit,1.6,3,68,1
1440806400000,CMR,Linux,64 bit,1.6,3,68,1
1440892800000,CMR,Linux,64 bit,1.6,3,68,0
1440979200000,CMR,Linux,64 bit,1.6,3,68,1
1438387200000,CMR,Linux,32 bit,1.6,3,68,0
1438473600000,CMR,Linux,32 bit,1.6,3,68,0
1438560000000,CMR,Linux,32 bit,1.6,3,68,0
1438646400000,CMR,Linux,32 bit,1.6,3,68,0
1438732800000,CMR,Linux,32 bit,1.6,3,68,0
1438819200000,CMR,Linux,32 bit,1.6,3,68,0
1438905600000,CMR,Linux,32 bit,1.6,3,68,0
1438992000000,CMR,Linux,32 bit,1.6,3,68,0
1439078400000,CMR,Linux,32 bit,1.6,3,68,1
1439164800000,CMR,Linux,32 bit,1.6,3,68,0
1439251200000,CMR,Linux,32 bit,1.6,3,68,0
1439337600000,CMR,Linux,32 bit,1.6,3,68,0
1439424000000,CMR,Linux,32 bit,1.6,3,68,0
1439510400000,CMR,Linux,32 bit,1.6,3,68,0
1439596800000,CMR,Linux,32 bit,1.6,3,68,0
1439683200000,CMR,Linux,32 bit,1.6,3,68,0
1439769600000,CMR,Linux,32 bit,1.6,3,68,0
1439856000000,CMR,Linux,32 bit,1.6,3,68,0
1439942400000,CMR,Linux,32 bit,1.6,3,68,0
1440028800000,CMR,Linux,32 bit,1.6,3,68,0
1440115200000,CMR,Linux,32 bit,1.6,3,68,0
1440201600000,CMR,Linux,32 bit,1.6,3,68,0
1440288000000,CMR,Linux,32 bit,1.6,3,68,0
1440374400000,CMR,Linux,32 bit,1.6,3,68,0
1440460800000,CMR,Linux,32 bit,1.6,3,68,0
1440547200000,CMR,Linux,32 bit,1.6,3,68,0
1440633600000,CMR,Linux,32 bit,1.6,3,68,0
1440720000000,CMR,Linux,32 bit,1.6,3,68,0
1440806400000,CMR,Linux,32 bit,1.6,3,68,0
1440892800000,CMR,Linux,32 bit,1.6,3,68,0
1440979200000,CMR,Linux,32 bit,1.6,3,68,0
1438387200000,CMR,Windows,64 bit,1.6,3,68,0
1438473600000,CMR,Windows,64 bit,1.6,3,68,0
1438560000000,CMR,Windows,64 bit,1.6,3,68,0
1438646400000,CMR,Windows,64 bit,1.6,3,68,0
1438732800000,CMR,Windows,64 bit,1.6,3,68,0
1438819200000,CMR,Windows,64 bit,1.6,3,68,0
1438905600000,CMR,Windows,64 bit,1.6,3,68,0
1438992000000,CMR,Windows,64 bit,1.6,3,68,0
1439078400000,CMR,Windows,64 bit,1.6,3,68,0
1439164800000,CMR,Windows,64 bit,1.6,3,68,0
1439251200000,CMR,Windows,64 bit,1.6,3,68,0
1439337600000,CMR,Windows,64 bit,1.6,3,68,0
1439424000000,CMR,Windows,64 bit,1.6,3,68,0
1439510400000,CMR,Windows,64 bit,1.6,3,68,0
1439596800000,CMR,Windows,64 bit,1.6,3,68,0
1439683200000,CMR,Windows,64 bit,1.6,3,68,0
1439769600000,CMR,Windows,64 bit,1.6,3,68,0
1439856000000,CMR,Windows,64 bit,1.6,3,68,1
1439942400000,CMR,Windows,64 bit,1.6,3,68,0
1440028800000,CMR,Windows,64 bit,1.6,3,68,0
1440115200000,CMR,Windows,64 bit,1.6,3,68,0
1440201600000,CMR,Windows,64 bit,1.6,3,68,0
1440288000000,CMR,Windows,64 bit,1.6,3,68,0
1440374400000,CMR,Windows,64 bit,1.6,3,68,0
1440460800000,CMR,Windows,64 bit,1.6,3,68,0
1440547200000,CMR,Windows,64 bit,1.6,3,68,0
1440633600000,CMR,Windows,64 bit,1.6,3,68,0
1440720000000,CMR,Windows,64 bit,1.6,3,68,0
1440806400000,CMR,Windows,64 bit,1.6,3,68,0
1440892800000,CMR,Windows,64 bit,1.6,3,68,0
1440979200000,CMR,Windows,64 bit,1.6,3,68,0
1438387200000,CMR,Windows,32 bit,1.6,3,68,0
1438473600000,CMR,Windows,32 bit,1.6,3,68,0
1438560000000,CMR,Windows,32 bit,1.6,3,68,1
1438646400000,CMR,Windows,32 bit,1.6,3,68,0
1438732800000,CMR,Windows,32 bit,1.6,3,68,0
1438819200000,CMR,Windows,32 bit,1.6,3,68,0
1438905600000,CMR,Windows,32 bit,1.6,3,68,0
1438992000000,CMR,Windows,32 bit,1.6,3,68,0
1439078400000,CMR,Windows,32 bit,1.6,3,68,0
1439164800000,CMR,Windows,32 bit,1.6,3,68,0
1439251200000,CMR,Windows,32 bit,1.6,3,68,0
1439337600000,CMR,Windows,32 bit,1.6,3,68,0
1439424000000,CMR,Windows,32 bit,1.6,3,68,0
1439510400000,CMR,Windows,32 bit,1.6,3,68,0
1439596800000,CMR,Windows,32 bit,1.6,3,68,0
1439683200000,CMR,Windows,32 bit,1.6,3,68,0
1439769600000,CMR,Windows,32 bit,1.6,3,68,0
1439856000000,CMR,Windows,32 bit,1.6,3,68,0
1439942400000,CMR,Windows,32 bit,1.6,3,68,1
1440028800000,CMR,Windows,32 bit,1.6,3,68,0
1440115200000,CMR,Windows,32 bit,1.6,3,68,0
1440201600000,CMR,Windows,32 bit,1.6,3,68,0
1440288000000,CMR,Windows,32 bit,1.6,3,68,0
1440374400000,CMR,Windows,32 bit,1.6,3,68,0
1440460800000,CMR,Windows,32 bit,1.6,3,68,0
1440547200000,CMR,Windows,32 bit,1.6,3,68,0
1440633600000,CMR,Windows,32 bit,1.6,3,68,0
1440720000000,CMR,Windows,32 bit,1.6,3,68,0
1440806400000,CMR,Windows,32 bit,1.6,3,68,0
1440892800000,CMR,Windows,32 bit,1.6,3,68,0
1440979200000,CMR,Windows,32 bit,1.6,3,68,0
1438387200000,Client,Linux,32 bit,1.6,3,68,0
1438473600000,Client,Linux,32 bit,1.6,3,68,0
1438560000000,Client,Linux,32 bit,1.6,3,68,0
1438646400000,Client,Linux,32 bit,1.6,3,68,0
1438732800000,Client,Linux,32 bit,1.6,3,68,0
1438819200000,Client,Linux,32 bit,1.6,3,68,0
1438905600000,Client,Linux,32 bit,1.6,3,68,0
1438992000000,Client,Linux,32 bit,1.6,3,68,0
1439078400000,Client,Linux,32 bit,1.6,3,68,0
1439164800000,Client,Linux,32 bit,1.6,3,68,0
1439251200000,Client,Linux,32 bit,1.6,3,68,0
1439337600000,Client,Linux,32 bit,1.6,3,68,0
1439424000000,Client,Linux,32 bit,1.6,3,68,0
1439510400000,Client,Linux,32 bit,1.6,3,68,0
1439596800000,Client,Linux,32 bit,1.6,3,68,1
1439683200000,Client,Linux,32 bit,1.6,3,68,0
1439769600000,Client,Linux,32 bit,1.6,3,68,1
1439856000000,Client,Linux,32 bit,1.6,3,68,0
1439942400000,Client,Linux,32 bit,1.6,3,68,0
1440028800000,Client,Linux,32 bit,1.6,3,68,0
1440115200000,Client,Linux,32 bit,1.6,3,68,0
1440201600000,Client,Linux,32 bit,1.6,3,68,0
1440288000000,Client,Linux,32 bit,1.6,3,68,0
1440374400000,Client,Linux,32 bit,1.6,3,68,0
1440460800000,Client,Linux,32 bit,1.6,3,68,0
1440547200000,Client,Linux,32 bit,1.6,3,68,0
1440633600000,Client,Linux,32 bit,1.6,3,68,0
1440720000000,Client,Linux,32 bit,1.6,3,68,0
1440806400000,Client,Linux,32 bit,1.6,3,68,0
1440892800000,Client,Linux,32 bit,1.6,3,68,0
1440979200000,Client,Linux,32 bit,1.6,3,68,0
1438387200000,Client,Linux,64 bit,1.6,3,68,0
1438473600000,Client,Linux,64 bit,1.6,3,68,0
1438560000000,Client,Linux,64 bit,1.6,3,68,0
1438646400000,Client,Linux,64 bit,1.6,3,68,1
1438732800000,Client,Linux,64 bit,1.6,3,68,0
1438819200000,Client,Linux,64 bit,1.6,3,68,0
1438905600000,Client,Linux,64 bit,1.6,3,68,0
1438992000000,Client,Linux,64 bit,1.6,3,68,0
1439078400000,Client,Linux,64 bit,1.6,3,68,1
1439164800000,Client,Linux,64 bit,1.6,3,68,0
1439251200000,Client,Linux,64 bit,1.6,3,68,0
1439337600000,Client,Linux,64 bit,1.6,3,68,1
1439424000000,Client,Linux,64 bit,1.6,3,68,0
1439510400000,Client,Linux,64 bit,1.6,3,68,1
1439596800000,Client,Linux,64 bit,1.6,3,68,1
1439683200000,Client,Linux,64 bit,1.6,3,68,0
1439769600000,Client,Linux,64 bit,1.6,3,68,0
1439856000000,Client,Linux,64 bit,1.6,3,68,0
1439942400000,Client,Linux,64 bit,1.6,3,68,0
1440028800000,Client,Linux,64 bit,1.6,3,68,0
1440115200000,Client,Linux,64 bit,1.6,3,68,0
1440201600000,Client,Linux,64 bit,1.6,3,68,1
1440288000000,Client,Linux,64 bit,1.6,3,68,0
1440374400000,Client,Linux,64 bit,1.6,3,68,0
1440460800000,Client,Linux,64 bit,1.6,3,68,0
1440547200000,Client,Linux,64 bit,1.6,3,68,0
1440633600000,Client,Linux,64 bit,1.6,3,68,0
1440720000000,Client,Linux,64 bit,1.6,3,68,0
1440806400000,Client,Linux,64 bit,1.6,3,68,0
1440892800000,Client,Linux,64 bit,1.6,3,68,0
1440979200000,Client,Linux,64 bit,1.6,3,68,0
1438387200000,Client,MacOS,32 bit,1.6,3,68,0
1438473600000,Client,MacOS,32 bit,1.6,3,68,0
1438560000000,Client,MacOS,32 bit,1.6,3,68,0
1438646400000,Client,MacOS,32 bit,1.6,3,68,1
1438732800000,Client,MacOS,32 bit,1.6,3,68,0
1438819200000,Client,MacOS,32 bit,1.6,3,68,0
1438905600000,Client,MacOS,32 bit,1.6,3,68,0
1438992000000,Client,MacOS,32 bit,1.6,3,68,0
1439078400000,Client,MacOS,32 bit,1.6,3,68,0
1439164800000,Client,MacOS,32 bit,1.6,3,68,0
1439251200000,Client,MacOS,32 bit,1.6,3,68,0
1439337600000,Client,MacOS,32 bit,1.6,3,68,0
1439424000000,Client,MacOS,32 bit,1.6,3,68,0
1439510400000,Client,MacOS,32 bit,1.6,3,68,0
1439596800000,Client,MacOS,32 bit,1.6,3,68,0
1439683200000,Client,MacOS,32 bit,1.6,3,68,0
1439769600000,Client,MacOS,32 bit,1.6,3,68,0
1439856000000,Client,MacOS,32 bit,1.6,3,68,0
1439942400000,Client,MacOS,32 bit,1.6,3,68,0
1440028800000,Client,MacOS,32 bit,1.6,3,68,0
1440115200000,Client,MacOS,32 bit,1.6,3,68,0
1440201600000,Client,MacOS,32 bit,1.6,3,68,0
1440288000000,Client,MacOS,32 bit,1.6,3,68,0
1440374400000,Client,MacOS,32 bit,1.6,3,68,0
1440460800000,Client,MacOS,32 bit,1.6,3,68,0
1440547200000,Client,MacOS,32 bit,1.6,3,68,0
1440633600000,Client,MacOS,32 bit,1.6,3,68,0
1440720000000,Client,MacOS,32 bit,1.6,3,68,0
1440806400000,Client,MacOS,32 bit,1.6,3,68,0
1440892800000,Client,MacOS,32 bit,1.6,3,68,0
1440979200000,Client,MacOS,32 bit,1.6,3,68,0
1438387200000,Client,MacOS,64 bit,1.6,3,68,0
1438473600000,Client,MacOS,64 bit,1.6,3,68,0
1438560000000,Client,MacOS,64 bit,1.6,3,68,0
1438646400000,Client,MacOS,64 bit,1.6,3,68,0
1438732800000,Client,MacOS,64 bit,1.6,3,68,0
1438819200000,Client,MacOS,64 bit,1.6,3,68,0
1438905600000,Client,MacOS,64 bit,1.6,3,68,0
1438992000000,Client,MacOS,64 bit,1.6,3,68,0
1439078400000,Client,MacOS,64 bit,1.6,3,68,0
1439164800000,Client,MacOS,64 bit,1.6,3,68,0
1439251200000,Client,MacOS,64 bit,1.6,3,68,1
1439337600000,Client,MacOS,64 bit,1.6,3,68,0
1439424000000,Client,MacOS,64 bit,1.6,3,68,0
1439510400000,Client,MacOS,64 bit,1.6,3,68,0
1439596800000,Client,MacOS,64 bit,1.6,3,68,0
1439683200000,Client,MacOS,64 bit,1.6,3,68,0
1439769600000,Client,MacOS,64 bit,1.6,3,68,0
1439856000000,Client,MacOS,64 bit,1.6,3,68,0
1439942400000,Client,MacOS,64 bit,1.6,3,68,0
1440028800000,Client,MacOS,64 bit,1.6,3,68,0
1440115200000,Client,MacOS,64 bit,1.6,3,68,0
1440201600000,Client,MacOS,64 bit,1.6,3,68,0
1440288000000,Client,MacOS,64 bit,1.6,3,68,0
1440374400000,Client,MacOS,64 bit,1.6,3,68,0
1440460800000,Client,MacOS,64 bit,1.6,3,68,0
1440547200000,Client,MacOS,64 bit,1.6,3,68,0
1440633600000,Client,MacOS,64 bit,1.6,3,68,0
1440720000000,Client,MacOS,64 bit,1.6,3,68,0
1440806400000,Client,MacOS,64 bit,1.6,3,68,0
1440892800000,Client,MacOS,64 bit,1.6,3,68,0
1440979200000,Client,MacOS,64 bit,1.6,3,68,0
1438387200000,Client,Windows,32 bit,1.6,3,68,0
1438473600000,Client,Windows,32 bit,1.6,3,68,0
1438560000000,Client,Windows,32 bit,1.6,3,68,0
1438646400000,Client,Windows,32 bit,1.6,3,68,0
1438732800000,Client,Windows,32 bit,1.6,3,68,0
1438819200000,Client,Windows,32 bit,1.6,3,68,0
1438905600000,Client,Windows,32 bit,1.6,3,68,0
1438992000000,Client,Windows,32 bit,1.6,3,68,0
1439078400000,Client,Windows,32 bit,1.6,3,68,0
1439164800000,Client,Windows,32 bit,1.6,3,68,0
1439251200000,Client,Windows,32 bit,1.6,3,68,0
1439337600000,Client,Windows,32 bit,1.6,3,68,0
1439424000000,Client,Windows,32 bit,1.6,3,68,1
1439510400000,Client,Windows,32 bit,1.6,3,68,0
1439596800000,Client,Windows,32 bit,1.6,3,68,1
1439683200000,Client,Windows,32 bit,1.6,3,68,0
1439769600000,Client,Windows,32 bit,1.6,3,68,0
1439856000000,Client,Windows,32 bit,1.6,3,68,0
1439942400000,Client,Windows,32 bit,1.6,3,68,0
1440028800000,Client,Windows,32 bit,1.6,3,68,0
1440115200000,Client,Windows,32 bit,1.6,3,68,0
1440201600000,Client,Windows,32 bit,1.6,3,68,0
1440288000000,Client,Windows,32 bit,1.6,3,68,0
1440374400000,Client,Windows,32 bit,1.6,3,68,0
1440460800000,Client,Windows,32 bit,1.6,3,68,0
1440547200000,Client,Windows,32 bit,1.6,3,68,0
1440633600000,Client,Windows,32 bit,1.6,3,68,0
1440720000000,Client,Windows,32 bit,1.6,3,68,1
1440806400000,Client,Windows,32 bit,1.6,3,68,0
1440892800000,Client,Windows,32 bit,1.6,3,68,0
1440979200000,Client,Windows,32 bit,1.6,3,68,0
1438387200000,Client,Windows,64 bit,1.6,3,68,1
1438473600000,Client,Windows,64 bit,1.6,3,68,0
1438560000000,Client,Windows,64 bit,1.6,3,68,0
1438646400000,Client,Windows,64 bit,1.6,3,68,0
1438732800000,Client,Windows,64 bit,1.6,3,68,0
1438819200000,Client,Windows,64 bit,1.6,3,68,0
1438905600000,Client,Windows,64 bit,1.6,3,68,0
1438992000000,Client,Windows,64 bit,1.6,3,68,0
1439078400000,Client,Windows,64 bit,1.6,3,68,0
1439164800000,Client,Windows,64 bit,1.6,3,68,0
1439251200000,Client,Windows,64 bit,1.6,3,68,0
1439337600000,Client,Windows,64 bit,1.6,3,68,0
1439424000000,Client,Windows,64 bit,1.6,3,68,0
1439510400000,Client,Windows,64 bit,1.6,3,68,1
1439596800000,Client,Windows,64 bit,1.6,3,68,0
1439683200000,Client,Windows,64 bit,1.6,3,68,0
1439769600000,Client,Windows,64 bit,1.6,3,68,0
1439856000000,Client,Windows,64 bit,1.6,3,68,0
1439942400000,Client,Windows,64 bit,1.6,3,68,0
1440028800000,Client,Windows,64 bit,1.6,3,68,0
1440115200000,Client,Windows,64 bit,1.6,3,68,0
1440201600000,Client,Windows,64 bit,1.6,3,68,0
1440288000000,Client,Windows,64 bit,1.6,3,68,0
1440374400000,Client,Windows,64 bit,1.6,3,68,0
1440460800000,Client,Windows,64 bit,1.6,3,68,0
1440547200000,Client,Windows,64 bit,1.6,3,68,0
1440633600000,Client,Windows,64 bit,1.6,3,68,0
1440720000000,Client,Windows,64 bit,1.6,3,68,1
1440806400000,Client,Windows,64 bit,1.6,3,68,0
1440892800000,Client,Windows,64 bit,1.6,3,68,0
1440979200000,Client,Windows,64 bit,1.6,3,68,0
1438387200000,Installer,Linux,64 bit,1.6,3,68,0
1438473600000,Installer,Linux,64 bit,1.6,3,68,0
1438560000000,Installer,Linux,64 bit,1.6,3,68,0
1438646400000,Installer,Linux,64 bit,1.6,3,68,0
1438732800000,Installer,Linux,64 bit,1.6,3,68,0
1438819200000,Installer,Linux,64 bit,1.6,3,68,0
1438905600000,Installer,Linux,64 bit,1.6,3,68,0
1438992000000,Installer,Linux,64 bit,1.6,3,68,0
1439078400000,Installer,Linux,64 bit,1.6,3,68,0
1439164800000,Installer,Linux,64 bit,1.6,3,68,1
1439251200000,Installer,Linux,64 bit,1.6,3,68,0
1439337600000,Installer,Linux,64 bit,1.6,3,68,0
1439424000000,Installer,Linux,64 bit,1.6,3,68,0
1439510400000,Installer,Linux,64 bit,1.6,3,68,0
1439596800000,Installer,Linux,64 bit,1.6,3,68,0
1439683200000,Installer,Linux,64 bit,1.6,3,68,0
1439769600000,Installer,Linux,64 bit,1.6,3,68,0
1439856000000,Installer,Linux,64 bit,1.6,3,68,0
1439942400000,Installer,Linux,64 bit,1.6,3,68,0
1440028800000,Installer,Linux,64 bit,1.6,3,68,0
1440115200000,Installer,Linux,64 bit,1.6,3,68,0
1440201600000,Installer,Linux,64 bit,1.6,3,68,0
1440288000000,Installer,Linux,64 bit,1.6,3,68,0
1440374400000,Installer,Linux,64 bit,1.6,3,68,0
1440460800000,Installer,Linux,64 bit,1.6,3,68,1
1440547200000,Installer,Linux,64 bit,1.6,3,68,1
1440633600000,Installer,Linux,64 bit,1.6,3,68,0
1440720000000,Installer,Linux,64 bit,1.6,3,68,0
1440806400000,Installer,Linux,64 bit,1.6,3,68,0
1440892800000,Installer,Linux,64 bit,1.6,3,68,0
1440979200000,Installer,Linux,64 bit,1.6,3,68,0
1438387200000,Installer,Linux,32 bit,1.6,3,68,0
1438473600000,Installer,Linux,32 bit,1.6,3,68,0
1438560000000,Installer,Linux,32 bit,1.6,3,68,0
1438646400000,Installer,Linux,32 bit,1.6,3,68,0
1438732800000,Installer,Linux,32 bit,1.6,3,68,1
1438819200000,Installer,Linux,32 bit,1.6,3,68,0
1438905600000,Installer,Linux,32 bit,1.6,3,68,0
1438992000000,Installer,Linux,32 bit,1.6,3,68,0
1439078400000,Installer,Linux,32 bit,1.6,3,68,0
1439164800000,Installer,Linux,32 bit,1.6,3,68,0
1439251200000,Installer,Linux,32 bit,1.6,3,68,0
1439337600000,Installer,Linux,32 bit,1.6,3,68,0
1439424000000,Installer,Linux,32 bit,1.6,3,68,0
1439510400000,Installer,Linux,32 bit,1.6,3,68,0
1439596800000,Installer,Linux,32 bit,1.6,3,68,0
1439683200000,Installer,Linux,32 bit,1.6,3,68,0
1439769600000,Installer,Linux,32 bit,1.6,3,68,0
1439856000000,Installer,Linux,32 bit,1.6,3,68,0
1439942400000,Installer,Linux,32 bit,1.6,3,68,0
1440028800000,Installer,Linux,32 bit,1.6,3,68,0
1440115200000,Installer,Linux,32 bit,1.6,3,68,0
1440201600000,Installer,Linux,32 bit,1.6,3,68,0
1440288000000,Installer,Linux,32 bit,1.6,3,68,0
1440374400000,Installer,Linux,32 bit,1.6,3,68,0
1440460800000,Installer,Linux,32 bit,1.6,3,68,0
1440547200000,Installer,Linux,32 bit,1.6,3,68,0
1440633600000,Installer,Linux,32 bit,1.6,3,68,0
1440720000000,Installer,Linux,32 bit,1.6,3,68,1
1440806400000,Installer,Linux,32 bit,1.6,3,68,0
1440892800000,Installer,Linux,32 bit,1.6,3,68,0
1440979200000,Installer,Linux,32 bit,1.6,3,68,0
1438387200000,Installer,Windows,64 bit,1.6,3,68,0
1438473600000,Installer,Windows,64 bit,1.6,3,68,0
1438560000000,Installer,Windows,64 bit,1.6,3,68,0
1438646400000,Installer,Windows,64 bit,1.6,3,68,0
1438732800000,Installer,Windows,64 bit,1.6,3,68,0
1438819200000,Installer,Windows,64 bit,1.6,3,68,0
1438905600000,Installer,Windows,64 bit,1.6,3,68,0
1438992000000,Installer,Windows,64 bit,1.6,3,68,0
1439078400000,Installer,Windows,64 bit,1.6,3,68,0
1439164800000,Installer,Windows,64 bit,1.6,3,68,0
1439251200000,Installer,Windows,64 bit,1.6,3,68,0
1439337600000,Installer,Windows,64 bit,1.6,3,68,0
1439424000000,Installer,Windows,64 bit,1.6,3,68,0
1439510400000,Installer,Windows,64 bit,1.6,3,68,0
1439596800000,Installer,Windows,64 bit,1.6,3,68,0
1439683200000,Installer,Windows,64 bit,1.6,3,68,1
1439769600000,Installer,Windows,64 bit,1.6,3,68,0
1439856000000,Installer,Windows,64 bit,1.6,3,68,0
1439942400000,Installer,Windows,64 bit,1.6,3,68,0
1440028800000,Installer,Windows,64 bit,1.6,3,68,0
1440115200000,Installer,Windows,64 bit,1.6,3,68,0
1440201600000,Installer,Windows,64 bit,1.6,3,68,0
1440288000000,Installer,Windows,64 bit,1.6,3,68,0
1440374400000,Installer,Windows,64 bit,1.6,3,68,0
1440460800000,Installer,Windows,64 bit,1.6,3,68,0
1440547200000,Installer,Windows,64 bit,1.6,3,68,0
1440633600000,Installer,Windows,64 bit,1.6,3,68,0
1440720000000,Installer,Windows,64 bit,1.6,3,68,0
1440806400000,Installer,Windows,64 bit,1.6,3,68,0
1440892800000,Installer,Windows,64 bit,1.6,3,68,0
1440979200000,Installer,Windows,64 bit,1.6,3,68,0
1438387200000,Installer,Windows,32 bit,1.6,3,68,0
1438473600000,Installer,Windows,32 bit,1.6,3,68,0
1438560000000,Installer,Windows,32 bit,1.6,3,68,0
1438646400000,Installer,Windows,32 bit,1.6,3,68,0
1438732800000,Installer,Windows,32 bit,1.6,3,68,0
1438819200000,Installer,Windows,32 bit,1.6,3,68,0
1438905600000,Installer,Windows,32 bit,1.6,3,68,0
1438992000000,Installer,Windows,32 bit,1.6,3,68,0
1439078400000,Installer,Windows,32 bit,1.6,3,68,0
1439164800000,Installer,Windows,32 bit,1.6,3,68,0
1439251200000,Installer,Windows,32 bit,1.6,3,68,0
1439337600000,Installer,Windows,32 bit,1.6,3,68,0
1439424000000,Installer,Windows,32 bit,1.6,3,68,0
1439510400000,Installer,Windows,32 bit,1.6,3,68,0
1439596800000,Installer,Windows,32 bit,1.6,3,68,1
